ideCadastro	condicao	matricula	idParlamentar	nome	nomeParlamentar	urlFoto	sexo	uf	partido	gabinete	fone	email	none
178940	Titular	299	5830429	JOAO FERREIRA NETO	DR. JOÃO	http://www.camara.gov.br/internet/deputado/bandep/178940.jpg	masculino	RJ	PR	911	3215-5911	dep.dr.joao@camara.gov.br	
178889	Titular	86	5830644	JOSÉ CARLOS NUNES JÚNIOR	ZÉ CARLOS	http://www.camara.gov.br/internet/deputado/bandep/178889.jpg	masculino	MA	PT	748	3215-5748	dep.zecarlos@camara.gov.br	
73433	Titular	336	5830761	ARLINDO CHIGNALIA JUNIOR	ARLINDO CHINAGLIA	http://www.camara.gov.br/internet/deputado/bandep/73433.jpg	masculino	SP	PT	4	3215-5966	dep.arlindochinaglia@camara.gov.br	
178984	Titular	377	5830360	MIGUEL MOUBADDA HADDAD	MIGUEL HADDAD	http://www.camara.gov.br/internet/deputado/bandep/178984.jpg	masculino	SP	PSDB	369	3215-5369	dep.miguelhaddad@camara.gov.br	
144523	Titular	420	5830692	DANIEL ELIAS CARVALHO VILELA	DANIEL VILELA	http://www.camara.gov.br/internet/deputado/bandep/144523.jpg	masculino	GO	PMDB	471	3215-5471	dep.danielvilela@camara.gov.br	
160575	Titular	407	5830715	ÉRIKA JUCÁ KOKAY	ERIKA KOKAY	http://www.camara.gov.br/internet/deputado/bandep/160575.jpg	feminino	DF	PT	203	3215-5203	dep.erikakokay@camara.gov.br	
160646	Titular	450	5830383	FERNANDO DESTITO FRANCISCHINI	FERNANDO FRANCISCHINI	http://www.camara.gov.br/internet/deputado/bandep/160646.jpg	masculino	PR	SD	265	3215-5265	dep.fernandofrancischini@camara.gov.br	
178908	Titular	22	5830498	EDER MAURO CARDOSO BARRA	DELEGADO ÉDER MAURO	http://www.camara.gov.br/internet/deputado/bandep/178908.jpg	masculino	PA	PSD	586	32155586	dep.delegadoedermauro@camara.gov.br	
178969	Titular	177	5830569	FABIO CRUZ MITIDIERI	FÁBIO MITIDIERI	http://www.camara.gov.br/internet/deputado/bandep/178969.jpg	masculino	SE	PSD	286	3215-5286	dep.fabiomitidieri@camara.gov.br	
74419	Titular	143	5830575	LUIZ GONZAGA PATRIOTA	GONZAGA PATRIOTA	http://www.camara.gov.br/internet/deputado/bandep/74419.jpg	masculino	PE	PSB	430	3215-5430	dep.gonzagapatriota@camara.gov.br	
178935	Titular	464	5830546	VALDIR LUIZ ROSSONI	ROSSONI	http://www.camara.gov.br/internet/deputado/bandep/178935.jpg	masculino	PR	PSDB	513	3215-5513	dep.rossoni@camara.gov.br	
141427	Titular	238	5830552	FÁBIO AUGUSTO RAMALHO DOS SANTOS	FÁBIO RAMALHO	http://www.camara.gov.br/internet/deputado/bandep/141427.jpg	masculino	MG	PV	452	3215-5452	dep.fabioramalho@camara.gov.br	
160572	Titular	150	5830621	JORGE WICKS CÔRTE REAL	JORGE CÔRTE REAL	http://www.camara.gov.br/internet/deputado/bandep/160572.jpg	masculino	PE	PTB	621	3215-5621	dep.jorgecortereal@camara.gov.br	
160654	Titular	262	5830452	RENZO DO AMARAL BRAZ	RENZO BRAZ	http://www.camara.gov.br/internet/deputado/bandep/160654.jpg	masculino	MG	PP	736	3215-5736	dep.renzobraz@camara.gov.br	
74275	Titular	367	5830475	JOSÉ MENTOR GUILHERME DE MELLO NETTO	JOSÉ MENTOR	http://www.camara.gov.br/internet/deputado/bandep/74275.jpg	masculino	SP	PT	502	3215-5502	dep.josementor@camara.gov.br	
141485	Titular	488	5830598	LUIZ CARLOS GHIORZZI BUSATO	LUIZ CARLOS BUSATO	http://www.camara.gov.br/internet/deputado/bandep/141485.jpg	masculino	RS	PTB	570	3215-5570	dep.luizcarlosbusato@camara.gov.br	
178965	Titular	514	5830412	JOAO DERLY DE OLIVEIRA NUNES JUNIOR	JOÃO DERLY	http://www.camara.gov.br/internet/deputado/bandep/178965.jpg	masculino	RS	REDE	901	3215-5901	dep.joaoderly@camara.gov.br	
74650	Titular	222	5830755	BONIFÁCIO JOSÉ TAMM DE ANDRADA	BONIFÁCIO DE ANDRADA	http://www.camara.gov.br/internet/deputado/bandep/74650.jpg	masculino	MG	PSDB	208	3215-5208	dep.bonifaciodeandrada@camara.gov.br	
178887	Titular	81	5830306	RUBENS PEREIRA E SILVA JUNIOR	RUBENS PEREIRA JÚNIOR	http://www.camara.gov.br/internet/deputado/bandep/178887.jpg	masculino	MA	PCdoB	574	3215-5574	dep.rubenspereirajunior@camara.gov.br	
178862	Titular	217	5830767	ERONILDES VASCONCELOS CARVALHO	TIA ERON	http://www.camara.gov.br/internet/deputado/bandep/178862.jpg	feminino	BA	PRB	618	3215-5618	dep.tiaeron@camara.gov.br	
73772	Titular	448	5830423	HERMES PARCIANELLO	HERMES PARCIANELLO	http://www.camara.gov.br/internet/deputado/bandep/73772.jpg	masculino	PR	PMDB	234	3215-5234	dep.hermesparcianello@camara.gov.br	
74749	Titular	252	5830615	MAURO RIBEIRO LOPES	MAURO LOPES	http://www.camara.gov.br/internet/deputado/bandep/74749.jpg	masculino	MG	PMDB	844	3215-5844	dep.maurolopes@camara.gov.br	
141562	Titular	277	5830469	WELINGTON COIMBRA	LELO COIMBRA	http://www.camara.gov.br/internet/deputado/bandep/141562.jpg	masculino	ES	PMDB	801	3215-5801	dep.lelocoimbra@camara.gov.br	
178858	Titular	208	5830558	MARIO SILVIO MENDES NEGROMONTE JUNIOR	MÁRIO NEGROMONTE JR.	http://www.camara.gov.br/internet/deputado/bandep/178858.jpg	masculino	BA	PP	517	3215-5517	dep.marionegromontejr@camara.gov.br	
187008	Suplente	545	5830836	SILAS FREIRE PEREIRA E SILVA	SILAS FREIRE	http://www.camara.gov.br/internet/deputado/bandep/187008.jpg	masculino	PI	PR	484	3215-5484	dep.silasfreire@camara.gov.br	
129618	Titular	100	5830366	MARIA GORETE PEREIRA	GORETE PEREIRA	http://www.camara.gov.br/internet/deputado/bandep/129618.jpg	feminino	CE	PR	206	3215-5206	dep.goretepereira@camara.gov.br	
160660	Suplente	522	5830805	MARCELO THEODORO DE AGUIAR	MARCELO AGUIAR	http://www.camara.gov.br/internet/deputado/bandep/160660.jpg	masculino	SP	DEM	367	3215-5367	dep.marceloaguiar@camara.gov.br	
181316	Suplente	538	5830829	ELIZEU DIONIZIO SOUZA  DA SILVA	ELIZEU DIONIZIO	http://www.camara.gov.br/internet/deputado/bandep/181316.jpg	masculino	MS	PSDB	531	3215-5531	dep.elizeudionizio@camara.gov.br	
